"","cutoff","date","lag","predType","fit_resp","right_lwr","right_upr","strawman","scaled_abs_err"
"1",2020-09-11,2020-09-12,1,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"2",2020-09-11,2020-09-13,2,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"3",2020-09-11,2020-09-14,3,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"4",2020-09-11,2020-09-15,4,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"5",2020-09-11,2020-09-16,5,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"6",2020-09-11,2020-09-17,6,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"7",2020-09-11,2020-09-18,7,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"8",2020-09-11,2020-09-19,8,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"9",2020-09-11,2020-09-20,9,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"10",2020-09-11,2020-09-21,10,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"11",2020-09-11,2020-09-22,11,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"12",2020-09-11,2020-09-23,12,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"13",2020-09-11,2020-09-24,13,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"14",2020-09-11,2020-09-25,14,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"15",2020-09-11,2020-09-26,15,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"16",2020-09-11,2020-09-27,16,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"17",2020-09-11,2020-09-28,17,"nearFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,0,2.22044604925031e-10
"18",2020-09-11,2020-11-01,51,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"19",2020-09-11,2020-11-02,52,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"20",2020-09-11,2020-11-03,53,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"21",2020-09-11,2020-11-04,54,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"22",2020-09-11,2020-11-05,55,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"23",2020-09-11,2020-11-06,56,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"24",2020-09-11,2020-11-07,57,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"25",2020-09-11,2020-11-08,58,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"26",2020-09-11,2020-11-09,59,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"27",2020-09-11,2020-11-10,60,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"28",2020-09-11,2020-11-11,61,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"29",2020-09-11,2020-11-12,62,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"30",2020-09-11,2020-11-13,63,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"31",2020-09-11,2020-11-14,64,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"32",2020-09-11,2020-11-15,65,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"33",2020-09-11,2020-11-16,66,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"34",2020-09-11,2020-11-17,67,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"35",2020-09-11,2020-11-18,68,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"36",2020-09-11,2020-11-19,69,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"37",2020-09-11,2020-11-20,70,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"38",2020-09-11,2020-11-21,71,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"39",2020-09-11,2020-11-22,72,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"40",2020-09-11,2020-11-23,73,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"41",2020-09-11,2020-11-24,74,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"42",2020-09-11,2020-11-25,75,"farFuture",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"43",2020-09-11,2020-09-12,1,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"44",2020-09-11,2020-09-13,2,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"45",2020-09-11,2020-09-14,3,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"46",2020-09-11,2020-09-15,4,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"47",2020-09-11,2020-09-16,5,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"48",2020-09-11,2020-09-17,6,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"49",2020-09-11,2020-09-18,7,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"50",2020-09-11,2020-09-19,8,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"51",2020-09-11,2020-09-20,9,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"52",2020-09-11,2020-09-21,10,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"53",2020-09-11,2020-09-22,11,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"54",2020-09-11,2020-09-23,12,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"55",2020-09-11,2020-09-24,13,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"56",2020-09-11,2020-09-25,14,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"57",2020-09-11,2020-09-26,15,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"58",2020-09-11,2020-09-27,16,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"59",2020-09-11,2020-09-28,17,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"60",2020-09-11,2020-09-12,1,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"61",2020-09-11,2020-09-13,2,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
"62",2020-09-11,2020-09-14,3,"nearFar",2.22044604925031e-16,2.22044604925031e-16,Inf,NA,NA
