"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-03-22,"US","USNY",19453561,0,0,0,0
2020-03-23,"US","USNY",19453561,0.0333333333333333,NA,NA,NA
2020-03-24,"US","USNY",19453561,0.0333333333333333,NA,NA,NA
2020-03-25,"US","USNY",19453561,0.0333333333333333,NA,NA,NA
2020-03-26,"US","USNY",19453561,0.0157894736842105,NA,NA,NA
2020-03-27,"US","USNY",19453561,0.0157894736842105,NA,NA,NA
2020-03-28,"US","USNY",19453561,0.0157894736842105,NA,NA,NA
2020-03-29,"US","USNY",19453561,0.0157894736842105,NA,NA,NA
2020-03-30,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-03-31,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-01,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-02,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-03,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-04,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-05,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-06,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-07,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-08,"US","USNY",19453561,0.0285714285714286,NA,NA,NA
2020-04-09,"US","USNY",19453561,0.0419354838709677,NA,NA,NA
2020-04-10,"US","USNY",19453561,0.0419354838709677,NA,NA,NA
2020-04-11,"US","USNY",19453561,0.0419354838709677,NA,NA,NA
2020-04-12,"US","USNY",19453561,0.0419354838709677,NA,NA,NA
2020-04-13,"US","USNY",19453561,0.0419354838709677,NA,NA,NA
2020-04-14,"US","USNY",19453561,0.0361111111111111,NA,NA,NA
2020-04-15,"US","USNY",19453561,0.0361111111111111,NA,NA,NA
2020-04-16,"US","USNY",19453561,0.0536585365853659,NA,NA,NA
2020-04-17,"US","USNY",19453561,0.0536585365853659,NA,NA,NA
2020-04-18,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-19,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-20,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-21,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-22,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-23,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-24,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-25,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-26,"US","USNY",19453561,0.0627450980392157,NA,NA,NA
2020-04-27,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
2020-04-28,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
2020-04-29,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
2020-04-30,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
2020-05-01,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
2020-05-02,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
2020-05-03,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
2020-05-04,"US","USNY",19453561,0.0654545454545455,NA,NA,NA
