"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEBB",2485000,0.0909090909090909,0.0833333333333333,NA,NA,NA,NA,NA,NA,22,2,0.0909090909090909,0.0833333333333333,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEBE",3520000,0.0442477876106195,0.0331363636363636,NA,NA,NA,NA,NA,NA,452,20,0.0442477876106195,0.0331363636363636,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEBW",10880000,0.0461538461538462,0.0367543859649123,0,0,0,0,0,0,390,19,0.0461538461538462,0.0367543859649123,0,0,0,0,0,0
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEBY",12844000,0.0273504273504274,0.0338888888888889,0,0,0,0,0,0,585,18,0.0273504273504274,0.0338888888888889,0,0,0,0,0,0
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEHB",671000,0.1,0.1,NA,NA,NA,NA,NA,NA,20,1,0.1,0.1,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEHE",6176000,0.037037037037037,0.0344547964113181,0,0,0,0,0.0833333333333333,0.0833333333333333,432,14,0.037037037037037,0.0344547964113181,0,0,0,0,0.0833333333333333,0.0833333333333333
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEHH",1787000,0.119318181818182,0.102,0,0,0,0,0,0,176,5,0.119318181818182,0.102,0,0,0,0,0,0
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEMV",1612000,0,0,NA,NA,NA,NA,NA,NA,30,1,0,0,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DENI",7927000,0.0144927536231884,0.00375,0,0,0,0,0,0,207,8,0.0144927536231884,0.00375,0,0,0,0,0,0
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DENW",17865000,0.0309734513274336,0.0595238095238095,0,0,0,0,0,0,226,9,0.0309734513274336,0.0595238095238095,0,0,0,0,0,0
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DERP",4053000,0.0421052631578947,0.0270833333333333,NA,NA,NA,NA,NA,NA,95,4,0.0421052631578947,0.0270833333333333,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DESH",2859000,0.0277777777777778,0.0111111111111111,NA,NA,NA,NA,NA,NA,36,3,0.0277777777777778,0.0111111111111111,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DESL",996000,0,0,NA,NA,NA,NA,NA,NA,30,1,0,0,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DESN",4085000,0,0,NA,NA,NA,NA,NA,NA,62,3,0,0,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DEST",2245000,0,0,NA,NA,NA,NA,NA,NA,40,2,0,0,NA,NA,NA,NA,NA,NA
"DE",2020-08-11,82176000,0.0571428571428571,NA,NA,NA,35,2,0.0329191925000534,2016,0,0,0.00862810841017044,2016,0.0333325656168248,0,0,0.00848087106528698,"DETH",2171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
