"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEBB",2485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEBE",3520000,0.0182232346241458,0.0316049382716049,NA,NA,NA,NA,NA,NA,439,9,0.0182232346241458,0.0316049382716049,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEBW",10880000,0.0263157894736842,0.0366666666666667,NA,NA,NA,NA,NA,NA,190,3,0.0263157894736842,0.0366666666666667,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEBY",12844000,0.0263157894736842,0.0574074074074074,NA,NA,NA,NA,NA,NA,570,9,0.0263157894736842,0.0574074074074074,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEHB",671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEHE",6176000,0.0208166533226581,0.0288907469342252,NA,NA,NA,NA,NA,NA,1249,23,0.0208166533226581,0.0288907469342252,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEHH",1787000,0,0,NA,NA,NA,NA,NA,NA,25,1,0,0,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEMV",1612000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DENI",7927000,0,0,NA,NA,NA,NA,NA,NA,62,2,0,0,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DENW",17865000,0.0127253446447508,0.01,NA,NA,NA,NA,NA,NA,943,12,0.0127253446447508,0.01,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DERP",4053000,0,0,NA,NA,NA,NA,NA,NA,45,2,0,0,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DESH",2859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DESL",996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DESN",4085000,0.0222222222222222,0.0333333333333333,NA,NA,NA,NA,NA,NA,90,3,0.0222222222222222,0.0333333333333333,NA,NA,NA,NA,NA,NA
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DEST",2245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2020-04-14,82176000,0.00684931506849315,NA,NA,NA,730,14,0,0,0,0,0,0,0.00684931506849315,0,0,0,"DETH",2171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
