"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-04-16,"BR","BRAC",803513,0,0,0,0
2020-04-16,"BR","BRAL",3340932,0,0,0,0
2020-04-16,"BR","BRAM",3938336,0,0,0,0
2020-04-16,"BR","BRAP",766679,0,0,0,0
2020-04-16,"BR","BRBA",15203934,0,0,0,0
2020-04-16,"BR","BRCE",8904459,0,0,0,0
2020-04-16,"BR","BRDF",2914830,0,0,0,0
2020-04-16,"BR","BRES",3929911,0,0,0,0
2020-04-16,"BR","BRFN",3061,0,0,0,0
2020-04-16,"BR","BRGO",6610681,0,0,0,0
2020-04-16,"BR","BRMA",6904241,0,0,0,0
2020-04-16,"BR","BRMG",20869101,0,0,0,0
2020-04-16,"BR","BRMS",2651235,0,0,0,0
2020-04-16,"BR","BRMT",3265486,0,0,0,0
2020-04-16,"BR","BRPA",8175113,0,0,0,0
2020-04-16,"BR","BRPB",3972202,0,0,0,0
2020-04-16,"BR","BRPE",9345173,0,0,0,0
2020-04-16,"BR","BRPI",3204028,0,0,0,0
2020-04-16,"BR","BRPR",11163018,0,0,0,0
2020-04-16,"BR","BRRJ",16550024,0,0,0,0
2020-04-16,"BR","BRRN",3442175,0,0,0,0
2020-04-16,"BR","BRRO",1768204,0,0,0,0
2020-04-16,"BR","BRRR",505665,0,0,0,0
2020-04-16,"BR","BRRS",11247972,0,0,0,0
2020-04-16,"BR","BRSC",6819190,0,0,0,0
2020-04-16,"BR","BRSE",2242937,0,0,0,0
2020-04-16,"BR","BRSP",44396484,0,0,0,0
2020-04-16,"BR","BRTO",1515126,0,0,0,0
2020-04-17,"BR","BRAC",803513,0,0,0,0
2020-04-17,"BR","BRAL",3340932,0,0,0,0
2020-04-17,"BR","BRAM",3938336,0,0,0,0
2020-04-17,"BR","BRAP",766679,0,0,0,0
2020-04-17,"BR","BRBA",15203934,0,0,0,0
2020-04-17,"BR","BRCE",8904459,0,0,0,0
2020-04-17,"BR","BRDF",2914830,0,0,0,0
2020-04-17,"BR","BRES",3929911,0,0,0,0
2020-04-17,"BR","BRFN",3061,0,0,0,0
2020-04-17,"BR","BRGO",6610681,0,0,0,0
2020-04-17,"BR","BRMA",6904241,0,0,0,0
2020-04-17,"BR","BRMG",20869101,0,0,0,0
2020-04-17,"BR","BRMS",2651235,0,0,0,0
2020-04-17,"BR","BRMT",3265486,0,0,0,0
2020-04-17,"BR","BRPA",8175113,0,0,0,0
2020-04-17,"BR","BRPB",3972202,0,0,0,0
2020-04-17,"BR","BRPE",9345173,0,0,0,0
2020-04-17,"BR","BRPI",3204028,0,0,0,0
2020-04-17,"BR","BRPR",11163018,0,0,0,0
2020-04-17,"BR","BRRJ",16550024,0,0,0,0
2020-04-17,"BR","BRRN",3442175,0,0,0,0
2020-04-17,"BR","BRRO",1768204,0,0,0,0
2020-04-17,"BR","BRRR",505665,0,0,0,0
2020-04-17,"BR","BRRS",11247972,0,0,0,0
2020-04-17,"BR","BRSC",6819190,0,0,0,0
2020-04-17,"BR","BRSE",2242937,0,0,0,0
2020-04-17,"BR","BRSP",44396484,0,0,0,0
2020-04-17,"BR","BRTO",1515126,0,0,0,0
2020-04-18,"BR","BRAC",803513,0,0,0,0
2020-04-18,"BR","BRAL",3340932,0,0,0,0
2020-04-18,"BR","BRAM",3938336,0,0,0,0
2020-04-18,"BR","BRAP",766679,0,0,0,0
2020-04-18,"BR","BRBA",15203934,0,0,0,0
2020-04-18,"BR","BRCE",8904459,0,0,0,0
2020-04-18,"BR","BRDF",2914830,0,0,0,0
2020-04-18,"BR","BRES",3929911,0,0,0,0
2020-04-18,"BR","BRFN",3061,0,0,0,0
2020-04-18,"BR","BRGO",6610681,0,0,0,0
2020-04-18,"BR","BRMA",6904241,0,0,0,0
2020-04-18,"BR","BRMG",20869101,0,0,0,0
2020-04-18,"BR","BRMS",2651235,0,0,0,0
2020-04-18,"BR","BRMT",3265486,0,0,0,0
2020-04-18,"BR","BRPA",8175113,0,0,0,0
2020-04-18,"BR","BRPB",3972202,0,0,0,0
2020-04-18,"BR","BRPE",9345173,0,0,0,0
2020-04-18,"BR","BRPI",3204028,0,0,0,0
2020-04-18,"BR","BRPR",11163018,0,0,0,0
2020-04-18,"BR","BRRJ",16550024,0,0,0,0
2020-04-18,"BR","BRRN",3442175,0,0,0,0
2020-04-18,"BR","BRRO",1768204,0,0,0,0
2020-04-18,"BR","BRRR",505665,0,0,0,0
2020-04-18,"BR","BRRS",11247972,0,0,0,0
2020-04-18,"BR","BRSC",6819190,0,0,0,0
2020-04-18,"BR","BRSE",2242937,0,0,0,0
2020-04-18,"BR","BRSP",44396484,0,0,0,0
2020-04-18,"BR","BRTO",1515126,0,0,0,0
2020-04-19,"BR","BRAC",803513,0,0,0,0
2020-04-19,"BR","BRAL",3340932,0,0,0,0
2020-04-19,"BR","BRAM",3938336,0,0,0,0
2020-04-19,"BR","BRAP",766679,0,0,0,0
2020-04-19,"BR","BRBA",15203934,0,0,0,0
2020-04-19,"BR","BRCE",8904459,0,0,0,0
2020-04-19,"BR","BRDF",2914830,0,0,0,0
2020-04-19,"BR","BRES",3929911,0,0,0,0
2020-04-19,"BR","BRFN",3061,0,0,0,0
2020-04-19,"BR","BRGO",6610681,0,0,0,0
2020-04-19,"BR","BRMA",6904241,0,0,0,0
2020-04-19,"BR","BRMG",20869101,0,0,0,0
2020-04-19,"BR","BRMS",2651235,0,0,0,0
2020-04-19,"BR","BRMT",3265486,0,0,0,0
2020-04-19,"BR","BRPA",8175113,0,0,0,0
2020-04-19,"BR","BRPB",3972202,0,0,0,0
2020-04-19,"BR","BRPE",9345173,0,0,0,0
2020-04-19,"BR","BRPI",3204028,0,0,0,0
2020-04-19,"BR","BRPR",11163018,0,0,0,0
2020-04-19,"BR","BRRJ",16550024,0,0,0,0
2020-04-19,"BR","BRRN",3442175,0,0,0,0
2020-04-19,"BR","BRRO",1768204,0,0,0,0
2020-04-19,"BR","BRRR",505665,0,0,0,0
2020-04-19,"BR","BRRS",11247972,0,0,0,0
2020-04-19,"BR","BRSC",6819190,0,0,0,0
2020-04-19,"BR","BRSE",2242937,0,0,0,0
2020-04-19,"BR","BRSP",44396484,0,0,0,0
2020-04-19,"BR","BRTO",1515126,0,0,0,0
2020-04-20,"BR","BRAC",803513,0,0,0,0
2020-04-20,"BR","BRAL",3340932,0,0,0,0
2020-04-20,"BR","BRAM",3938336,0,0,0,0
2020-04-20,"BR","BRAP",766679,0,0,0,0
2020-04-20,"BR","BRBA",15203934,0,0,0,0
2020-04-20,"BR","BRCE",8904459,0,0,0,0
2020-04-20,"BR","BRDF",2914830,0,0,0,0
2020-04-20,"BR","BRES",3929911,0,0,0,0
2020-04-20,"BR","BRFN",3061,0,0,0,0
2020-04-20,"BR","BRGO",6610681,0,0,0,0
2020-04-20,"BR","BRMA",6904241,0,0,0,0
2020-04-20,"BR","BRMG",20869101,0,0,0,0
2020-04-20,"BR","BRMS",2651235,0,0,0,0
2020-04-20,"BR","BRMT",3265486,0,0,0,0
2020-04-20,"BR","BRPA",8175113,0,0,0,0
2020-04-20,"BR","BRPB",3972202,0,0,0,0
2020-04-20,"BR","BRPE",9345173,0,0,0,0
2020-04-20,"BR","BRPI",3204028,0,0,0,0
2020-04-20,"BR","BRPR",11163018,0,0,0,0
2020-04-20,"BR","BRRJ",16550024,0,0,0,0
2020-04-20,"BR","BRRN",3442175,0,0,0,0
2020-04-20,"BR","BRRO",1768204,0,0,0,0
2020-04-20,"BR","BRRR",505665,0,0,0,0
2020-04-20,"BR","BRRS",11247972,0,0,0,0
2020-04-20,"BR","BRSC",6819190,0,0,0,0
2020-04-20,"BR","BRSE",2242937,0,0,0,0
2020-04-20,"BR","BRSP",44396484,0,0,0,0
2020-04-20,"BR","BRTO",1515126,0,0,0,0
2020-04-21,"BR","BRAC",803513,0,0,0,0
2020-04-21,"BR","BRAL",3340932,0,0,0,0
2020-04-21,"BR","BRAM",3938336,0,0,0,0
2020-04-21,"BR","BRAP",766679,0,0,0,0
2020-04-21,"BR","BRBA",15203934,0,0,0,0
2020-04-21,"BR","BRCE",8904459,0,0,0,0
2020-04-21,"BR","BRDF",2914830,0,0,0,0
2020-04-21,"BR","BRES",3929911,0,0,0,0
2020-04-21,"BR","BRFN",3061,0,0,0,0
2020-04-21,"BR","BRGO",6610681,0,0,0,0
2020-04-21,"BR","BRMA",6904241,0,0,0,0
2020-04-21,"BR","BRMG",20869101,0,0,0,0
2020-04-21,"BR","BRMS",2651235,0,0,0,0
2020-04-21,"BR","BRMT",3265486,0,0,0,0
2020-04-21,"BR","BRPA",8175113,0,0,0,0
2020-04-21,"BR","BRPB",3972202,0,0,0,0
2020-04-21,"BR","BRPE",9345173,0,0,0,0
2020-04-21,"BR","BRPI",3204028,0,0,0,0
2020-04-21,"BR","BRPR",11163018,0,0,0,0
2020-04-21,"BR","BRRJ",16550024,0,0,0,0
2020-04-21,"BR","BRRN",3442175,0,0,0,0
2020-04-21,"BR","BRRO",1768204,0,0,0,0
2020-04-21,"BR","BRRR",505665,0,0,0,0
2020-04-21,"BR","BRRS",11247972,0,0,0,0
2020-04-21,"BR","BRSC",6819190,0,0,0,0
2020-04-21,"BR","BRSE",2242937,0,0,0,0
2020-04-21,"BR","BRSP",44396484,0,0,0,0
2020-04-21,"BR","BRTO",1515126,0,0,0,0
2020-04-22,"BR","BRAC",803513,0,0,0,0
2020-04-22,"BR","BRAL",3340932,0,0,0,0
2020-04-22,"BR","BRAM",3938336,0,0,0,0
2020-04-22,"BR","BRAP",766679,0,0,0,0
2020-04-22,"BR","BRBA",15203934,0,0,0,0
2020-04-22,"BR","BRCE",8904459,0,0,0,0
2020-04-22,"BR","BRDF",2914830,0,0,0,0
2020-04-22,"BR","BRES",3929911,0,0,0,0
2020-04-22,"BR","BRFN",3061,0,0,0,0
2020-04-22,"BR","BRGO",6610681,0,0,0,0
2020-04-22,"BR","BRMA",6904241,0,0,0,0
2020-04-22,"BR","BRMG",20869101,0,0,0,0
2020-04-22,"BR","BRMS",2651235,0,0,0,0
2020-04-22,"BR","BRMT",3265486,0,0,0,0
2020-04-22,"BR","BRPA",8175113,0,0,0,0
2020-04-22,"BR","BRPB",3972202,0,0,0,0
2020-04-22,"BR","BRPE",9345173,0,0,0,0
2020-04-22,"BR","BRPI",3204028,0,0,0,0
2020-04-22,"BR","BRPR",11163018,0,0,0,0
2020-04-22,"BR","BRRJ",16550024,0,0,0,0
2020-04-22,"BR","BRRN",3442175,0,0,0,0
2020-04-22,"BR","BRRO",1768204,0,0,0,0
2020-04-22,"BR","BRRR",505665,0,0,0,0
2020-04-22,"BR","BRRS",11247972,0,0,0,0
2020-04-22,"BR","BRSC",6819190,0,0,0,0
2020-04-22,"BR","BRSE",2242937,0,0,0,0
2020-04-22,"BR","BRSP",44396484,0,0,0,0
2020-04-22,"BR","BRTO",1515126,0,0,0,0
2020-04-23,"BR","BRAC",803513,0,0,0,0
2020-04-23,"BR","BRAL",3340932,0,0,0,0
2020-04-23,"BR","BRAM",3938336,0,0,0,0
2020-04-23,"BR","BRAP",766679,0,0,0,0
2020-04-23,"BR","BRBA",15203934,0,0,0,0
2020-04-23,"BR","BRCE",8904459,0,0,0,0
2020-04-23,"BR","BRDF",2914830,0,0,0,0
2020-04-23,"BR","BRES",3929911,0,0,0,0
2020-04-23,"BR","BRFN",3061,0,0,0,0
2020-04-23,"BR","BRGO",6610681,0,0,0,0
2020-04-23,"BR","BRMA",6904241,0,0,0,0
2020-04-23,"BR","BRMG",20869101,0,0,0,0
2020-04-23,"BR","BRMS",2651235,0,0,0,0
2020-04-23,"BR","BRMT",3265486,0,0,0,0
2020-04-23,"BR","BRPA",8175113,0,0,0,0
2020-04-23,"BR","BRPB",3972202,0,0,0,0
2020-04-23,"BR","BRPE",9345173,0,0,0,0
2020-04-23,"BR","BRPI",3204028,0,0,0,0
2020-04-23,"BR","BRPR",11163018,0,0,0,0
2020-04-23,"BR","BRRJ",16550024,0,0,0,0
2020-04-23,"BR","BRRN",3442175,0,0,0,0
2020-04-23,"BR","BRRO",1768204,0,0,0,0
2020-04-23,"BR","BRRR",505665,0,0,0,0
2020-04-23,"BR","BRRS",11247972,0,0,0,0
2020-04-23,"BR","BRSC",6819190,0,0,0,0
2020-04-23,"BR","BRSE",2242937,0,0,0,0
2020-04-23,"BR","BRSP",44396484,0,0,0,0
2020-04-23,"BR","BRTO",1515126,0,0,0,0
2020-04-24,"BR","BRAC",803513,0,0,0,0
2020-04-24,"BR","BRAL",3340932,0,0,0,0
2020-04-24,"BR","BRAM",3938336,0,0,0,0
2020-04-24,"BR","BRAP",766679,0,0,0,0
2020-04-24,"BR","BRBA",15203934,0,0,0,0
2020-04-24,"BR","BRCE",8904459,0,0,0,0
2020-04-24,"BR","BRDF",2914830,0,0,0,0
2020-04-24,"BR","BRES",3929911,0,0,0,0
2020-04-24,"BR","BRFN",3061,0,0,0,0
2020-04-24,"BR","BRGO",6610681,0,0,0,0
2020-04-24,"BR","BRMA",6904241,0,0,0,0
2020-04-24,"BR","BRMG",20869101,0,0,0,0
2020-04-24,"BR","BRMS",2651235,0,0,0,0
2020-04-24,"BR","BRMT",3265486,0,0,0,0
2020-04-24,"BR","BRPA",8175113,0,0,0,0
2020-04-24,"BR","BRPB",3972202,0,0,0,0
2020-04-24,"BR","BRPE",9345173,0,0,0,0
2020-04-24,"BR","BRPI",3204028,0,0,0,0
2020-04-24,"BR","BRPR",11163018,0,0,0,0
2020-04-24,"BR","BRRJ",16550024,0,0,0,0
2020-04-24,"BR","BRRN",3442175,0,0,0,0
2020-04-24,"BR","BRRO",1768204,0,0,0,0
2020-04-24,"BR","BRRR",505665,0,0,0,0
2020-04-24,"BR","BRRS",11247972,0,0,0,0
2020-04-24,"BR","BRSC",6819190,0,0,0,0
2020-04-24,"BR","BRSE",2242937,0,0,0,0
2020-04-24,"BR","BRSP",44396484,0,0,0,0
2020-04-24,"BR","BRTO",1515126,0,0,0,0
2020-04-25,"BR","BRAC",803513,0,0,0,0
2020-04-25,"BR","BRAL",3340932,0,0,0,0
