"date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-01-19,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-20,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-21,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-22,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-23,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-24,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-25,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-26,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-27,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-28,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-29,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-30,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-31,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-01,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-02,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-03,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-04,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-05,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-06,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-07,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-08,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-09,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-10,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-11,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-12,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-13,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-14,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-15,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-16,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-17,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-18,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-19,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-20,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-21,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-22,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-23,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-24,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-25,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-26,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-27,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-28,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-02-29,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-03-01,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-03-02,"Ceuta","ESCE",84777,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-03-03,"Ceuta","ESCE",84777,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-03-04,"Ceuta","ESCE",84777,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-05,"Ceuta","ESCE",84777,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-06,"Ceuta","ESCE",84777,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-07,"Ceuta","ESCE",84777,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-08,"Ceuta","ESCE",84777,1,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-09,"Ceuta","ESCE",84777,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-10,"Ceuta","ESCE",84777,1,0,3,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-03-11,"Ceuta","ESCE",84777,2,0,5,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-12,"Ceuta","ESCE",84777,1,0,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-13,"Ceuta","ESCE",84777,6,0,12,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-14,"Ceuta","ESCE",84777,3,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-15,"Ceuta","ESCE",84777,1,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-16,"Ceuta","ESCE",84777,5,0,21,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-17,"Ceuta","ESCE",84777,4,0,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-18,"Ceuta","ESCE",84777,4,0,29,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-19,"Ceuta","ESCE",84777,3,0,32,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-20,"Ceuta","ESCE",84777,6,0,38,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-21,"Ceuta","ESCE",84777,6,0,44,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-22,"Ceuta","ESCE",84777,7,0,51,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-23,"Ceuta","ESCE",84777,3,0,54,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-24,"Ceuta","ESCE",84777,7,0,61,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-25,"Ceuta","ESCE",84777,7,0,68,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-26,"Ceuta","ESCE",84777,4,0,72,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-27,"Ceuta","ESCE",84777,1,1,73,1,1,182.555943635824,27.4606310266419,1213.61641414697,182.555943635824,182.555943635824,182.555943635824,0.00215336640404619,0.000323916050658102,0.0143153970315884,0.00215336640404619,0.00215336640404619,0.00215336640404619
2020-03-28,"Ceuta","ESCE",84777,4,0,77,1,1,170.662222407239,25.4620915796755,1143.88066140751,0,182.555943635824,182.555943635824,0.00201307220599029,0.000300341974588337,0.0134928183517642,0,0.00215336640404619,0.00215336640404619
2020-03-29,"Ceuta","ESCE",84777,7,0,84,1,1,167.246181273916,24.8292356881988,1126.54636260117,0,182.555943635824,182.555943635824,0.00197277777314503,0.000292877026648724,0.0132883489932549,0,0.00215336640404619,0.00215336640404619
2020-03-30,"Ceuta","ESCE",84777,3,0,87,1,1,157.130804997883,23.2008546842212,1064.18880749571,0,182.555943635824,182.555943635824,0.00185346031350346,0.000273669210802708,0.0125528009660133,0,0.00215336640404619,0.00215336640404619
2020-03-31,"Ceuta","ESCE",84777,1,0,88,1,1,145.187916166588,21.3421680858654,987.693982916235,0,182.555943635824,182.555943635824,0.00171258615151029,0.000251744790283514,0.0116504946260924,0,0.00215336640404619,0.00215336640404619
2020-04-01,"Ceuta","ESCE",84777,2,0,90,1,1,136.714757333175,20.0221774538625,933.5110986674,0,182.555943635824,182.555943635824,0.00161263971753158,0.00023617463998328,0.0110113721724925,0,0.00215336640404619,0.00215336640404619
2020-04-02,"Ceuta","ESCE",84777,0,0,90,1,1,126.954420918181,18.5481492037305,868.950579038319,0,182.555943635824,182.555943635824,0.0014975101845805,0.000218787515525797,0.0102498387420918,0,0.00215336640404619,0.00215336640404619
2020-04-03,"Ceuta","ESCE",84777,1,1,91,2,1,240.399690297108,93.3214312944109,619.279090486975,0,182.555943635824,182.555943635824,0.0028356711171321,0.00110078713913456,0.00730480071820157,0,0.00215336640404619,0.00215336640404619
2020-04-04,"Ceuta","ESCE",84777,2,0,93,2,1,231.906548434093,89.8586690357645,598.502601737947,0,182.555943635824,182.555943635824,0.00273548897028785,0.00105994160014821,0.00705972848458836,0,0.00215336640404619,0.00215336640404619
2020-04-05,"Ceuta","ESCE",84777,2,1,95,3,2,337.656437955549,181.079695955628,629.622606174285,70.8554870613164,253.41143069714,253.41143069714,0.00398287787908924,0.00213595309996376,0.00742680923097402,0.000835786676354629,0.00298915308040082,0.00298915308040082
2020-04-06,"Ceuta","ESCE",84777,2,1,97,4,3,439.037244146766,276.806790221212,696.347447235477,185.625813449626,439.037244146766,439.037244146766,0.00517873060083237,0.00326511660263057,0.00821387224406947,0.00218957752043155,0.00517873060083237,0.00517873060083237
2020-04-07,"Ceuta","ESCE",84777,0,0,97,4,3,420.968191757292,265.0508023674,668.604723655048,0,439.037244146766,439.037244146766,0.00496559434466061,0.00312644705954917,0.00788662872778051,0,0.00517873060083237,0.00517873060083237
2020-04-08,"Ceuta","ESCE",84777,0,0,97,4,3,405.093521731177,254.839583251816,643.937489045466,0,256.481300510942,439.037244146766,0.00477834225947105,0.00300599907111382,0.00759566260949863,0,0.00302536419678618,0.00517873060083237
2020-04-09,"Ceuta","ESCE",84777,2,0,99,4,3,399.396643631759,250.958539986538,635.633594907237,0,256.481300510942,439.037244146766,0.0047111438672253,0.00296021963488373,0.00749771276298096,0,0.00302536419678618,0.00517873060083237
2020-04-10,"Ceuta","ESCE",84777,1,0,100,4,2,391.064033624759,245.542072779031,622.830444754341,0,256.481300510942,439.037244146766,0.00461285529830921,0.00289632887197036,0.00734669125770364,0,0.00302536419678618,0.00517873060083237
2020-04-11,"Ceuta","ESCE",84777,0,0,100,4,2,380.055235389534,238.463576273588,605.719264149911,0,256.481300510942,439.037244146766,0.00448299934403829,0.00281283338964092,0.00714485372388632,0,0.00302536419678618,0.00517873060083237
2020-04-12,"Ceuta","ESCE",84777,0,0,100,4,1,370.24307721063,232.153424826563,590.471307174582,0,256.481300510942,439.037244146766,0.00436725853958775,0.00273840103833072,0.00696499412782455,0,0.00302536419678618,0.00517873060083237
2020-04-13,"Ceuta","ESCE",84777,1,0,101,4,0,365.208849169973,228.853002270931,582.808624700302,0,256.481300510942,439.037244146766,0.00430787653691418,0.0026994704020068,0.00687460779103179,0,0.00302536419678618,0.00517873060083237
2020-04-14,"Ceuta","ESCE",84777,0,0,101,4,0,357.494729965931,223.88523262515,570.839266417328,0,256.481300510942,256.481300510942,0.00421688347035081,0.00264087231943983,0.00673342140459474,0,0.00302536419678618,0.00302536419678618
2020-04-15,"Ceuta","ESCE",84777,0,0,101,4,0,350.623804197802,219.519008998149,560.029186680483,0,256.481300510942,256.481300510942,0.00413583642022957,0.00258936986444612,0.00660590946460104,0,0.00302536419678618,0.00302536419678618
2020-04-16,"Ceuta","ESCE",84777,1,0,102,4,0,347.945355045623,217.721075144516,556.059949719914,0,256.481300510942,256.481300510942,0.00410424236580232,0.00256816206216917,0.00655908972622189,0,0.00302536419678618,0.00302536419678618
2020-04-17,"Ceuta","ESCE",84777,0,0,102,4,0,342.4563939339,214.229000098739,547.434668939112,0,185.625813449626,256.481300510942,0.0040394964900138,0.00252697075974308,0.00645734891467157,0,0.00218957752043155,0.00302536419678618
2020-04-18,"Ceuta","ESCE",84777,0,0,102,4,0,337.492636565589,211.014515779395,539.779357430891,0,0,256.481300510942,0.00398094573487607,0.00248905382095846,0.00636704952323025,0,0,0.00302536419678618
2020-04-19,"Ceuta","ESCE",84777,0,0,102,4,0,333.030848003804,208.172716048653,532.776570471471,0,0,256.481300510942,0.00392831602915654,0.00245553293993245,0.00628444708436806,0,0,0.00302536419678618
2020-04-20,"Ceuta","ESCE",84777,1,0,103,4,0,332.270662857175,207.64671927237,531.690526016594,0,0,256.481300510942,0.00391934914961812,0.00244932846494179,0.00627163648178862,0,0,0.00302536419678618
2020-04-21,"Ceuta","ESCE",84777,0,0,103,4,0,328.629225720414,205.321924291534,525.989459577902,0,0,256.481300510942,0.00387639602392646,0.00242190599209141,0.00620438868534983,0,0,0.00302536419678618
2020-04-22,"Ceuta","ESCE",84777,1,0,104,4,0,328.428822268388,205.148681897431,525.791783300515,0,0,256.481300510942,0.00387403213452219,0.00241986248507769,0.00620205696474887,0,0,0.00302536419678618
2020-04-23,"Ceuta","ESCE",84777,0,0,104,4,0,325.273189247314,203.131019450722,520.859137758552,0,0,185.625813449626,0.00383680938517892,0.00239606284075542,0.00614387319389164,0,0,0.00218957752043155
2020-04-24,"Ceuta","ESCE",84777,0,0,104,4,0,322.300854909085,201.22969397049,516.215271342413,0,0,0,0.00380174876333304,0.00237363546681871,0.00608909576114292,0,0,0
2020-04-25,"Ceuta","ESCE",84777,1,0,105,4,0,322.618408626609,201.427959772219,516.723883330127,0,0,0,0.0038054945165152,0.00237597414124372,0.00609509517121539,0,0,0
2020-04-26,"Ceuta","ESCE",84777,0,0,105,4,0,320.024593364572,199.764651783322,512.681995757921,0,0,0,0.00377489877401385,0.0023563543388339,0.00604741847149488,0,0,0
2020-04-27,"Ceuta","ESCE",84777,1,0,106,4,0,320.589814089363,200.074468840366,513.697872065107,0,0,0,0.00378156592105598,0.00236000883306045,0.00605940139501406,0,0,0
2020-04-28,"Ceuta","ESCE",84777,1,0,107,4,0,321.225964483139,200.429288104228,514.825558849783,0,0,0,0.00378906972979864,0.00236419415766337,0.00607270319602939,0,0,0
2020-04-29,"Ceuta","ESCE",84777,4,0,111,4,0,330.795868242314,206.400439909355,530.16314545765,0,0,0,0.00390195298538889,0.00243462778712805,0.00625362003205646,0,0,0
2020-04-30,"Ceuta","ESCE",84777,0,0,111,4,0,328.18544371495,204.729446092035,526.087905390806,0,0,0,0.00387116132577173,0.00241491732535989,0.00620554991791177,0,0,0
2020-05-01,"Ceuta","ESCE",84777,1,0,112,4,0,328.206660265054,204.701323472052,526.228213942386,0,0,0,0.003871411588816,0.00241458560071779,0.00620720494877603,0,0,0
2020-05-02,"Ceuta","ESCE",84777,2,0,114,4,0,330.960622687168,206.378097273963,530.748830502457,0,0,0,0.00390389637150605,0.00243436424117347,0.00626052856909842,0,0,0
2020-05-03,"Ceuta","ESCE",84777,0,0,114,4,0,327.769651352503,204.348634190291,525.733606067066,0,0,0,0.00386625678370906,0.00241042540064275,0.00620137072634165,0,0,0
2020-05-04,"Ceuta","ESCE",84777,0,0,114,4,0,324.533945666606,202.292836365179,520.642667246049,0,0,0,0.00382808952506701,0.00238617592466328,0.00614131978303136,0,0,0
2020-05-05,"Ceuta","ESCE",84777,0,0,114,4,0,321.415686332933,200.311747624253,515.736319243026,0,0,0,0.00379130762273887,0.00236280769105127,0.00608344620879515,0,0,0
2020-05-06,"Ceuta","ESCE",84777,1,0,115,4,0,321.310892487927,200.209802096396,515.662512775876,0,0,0,0.00379007151099859,0.00236160517706921,0.00608257561338424,0,0,0
2020-05-07,"Ceuta","ESCE",84777,1,0,116,4,0,321.37143771397,200.211589373703,515.852260607994,0,0,0,0.00379078568142267,0.00236162625917057,0.00608481381280293,0,0,0
2020-05-08,"Ceuta","ESCE",84777,0,0,116,4,0,318.763899304814,198.587115795828,511.666746821973,0,0,0,0.00376002806545189,0.00234246453396355,0.00603544294822857,0,0,0
2020-05-09,"Ceuta","ESCE",84777,0,0,116,4,0,316.262895511562,196.994318471954,507.741643785515,0,0,0,0.00373052709474931,0.00232367645082929,0.00598914379826503,0,0,0
2020-05-10,"Ceuta","ESCE",84777,0,0,116,4,0,313.92428274811,195.50385200922,504.074238364714,0,0,0,0.00370294163214209,0.00230609542693443,0.00594588435972862,0,0,0
2020-05-11,"Ceuta","ESCE",84777,1,0,117,4,0,314.469134843506,195.809957756749,505.034768926684,0,0,0,0.00370936851791767,0.00230970614384501,0.00595721444409078,0,0,0
2020-05-12,"Ceuta","ESCE",84777,2,0,119,4,0,317.808905444829,197.856581773951,510.483399007848,0,0,0,0.00374876329010026,0.00233384740877774,0.00602148458907307,0,0,0
2020-05-13,"Ceuta","ESCE",84777,0,0,119,4,0,315.792227746856,196.601069580854,507.244092404644,0,0,0,0.00372497526153151,0.00231903782371226,0.00598327485526315,0,0,0
2020-05-14,"Ceuta","ESCE",84777,0,0,119,4,0,313.728265886195,195.284194310499,504.01121894926,0,0,0,0.00370062948542877,0.00230350442113426,0.00594514100462696,0,0,0
2020-05-15,"Ceuta","ESCE",84777,0,0,119,4,0,311.711792908891,193.997870924689,500.852104073839,0,0,0,0.00367684387167382,0.00228833139795804,0.00590787718454108,0,0,0
2020-05-16,"Ceuta","ESCE",84777,1,0,120,4,0,312.418636255739,194.437784035085,501.987845439975,0,0,0,0.00368518154989843,0.00229352045997246,0.0059212739945973,0,0,0
2020-05-17,"Ceuta","ESCE",84777,0,0,120,4,0,310.61697450125,193.286021087384,499.171664383792,0,0,0,0.00366392977459983,0.00227993466491364,0.00588805530254423,0,0,0
2020-05-18,"Ceuta","ESCE",84777,2,0,122,4,0,314.038860125215,195.385079093941,504.748909825033,0,0,0,0.00370429314702355,0.00230469442294421,0.00595384254957162,0,0,0
2020-05-19,"Ceuta","ESCE",84777,3,0,125,4,0,319.986541617165,199.085539025132,514.308509384945,0,0,0,0.00377444992883878,0.00234834376098625,0.00606660426041196,0,0,0
2020-05-20,"Ceuta","ESCE",84777,1,0,126,4,0,320.584887227339,199.427465547073,515.348623804812,0,0,0,0.00378150780550549,0.00235237700729057,0.00607887308827644,0,0,0
2020-05-21,"Ceuta","ESCE",84777,1,0,127,4,0,320.884760008688,199.5841676528,515.907801789951,0,0,0,0.00378504500051533,0.00235422541081662,0.00608546895726377,0,0,0
2020-05-22,"Ceuta","ESCE",84777,0,0,127,4,0,318.466512419816,198.050962943339,512.09505889581,0,0,0,0.00375652019321061,0.00233614026143103,0.00604049516845146,0,0,0
2020-05-23,"Ceuta","ESCE",84777,5,0,132,4,0,328.444624589856,204.256245591795,528.13989168077,0,0,0,0.00387421853320896,0.0024093356168748,0.00622975443434858,0,0,0
2020-05-24,"Ceuta","ESCE",84777,2,0,134,4,0,330.701967062711,205.630364803663,531.846505858059,0,0,0,0.00390084535974038,0.00242554424907301,0.00627347636573668,0,0,0
2020-05-25,"Ceuta","ESCE",84777,5,0,139,4,0,339.867101712413,211.2697511903,546.740109152449,0,0,0,0.00400895409972531,0.00249206448907487,0.00644915612904973,0,0,0
2020-05-26,"Ceuta","ESCE",84777,1,0,140,4,0,338.684403162611,210.505661760331,544.912303005953,0,0,0,0.00399500339906591,0.00248305155596837,0.00642759596359807,0,0,0
2020-05-27,"Ceuta","ESCE",84777,2,0,142,4,0,339.41377978557,210.930523347942,546.159522480756,0,0,0,0.00400360687197672,0.0024880630754561,0.0064423077306434,0,0,0
2020-05-28,"Ceuta","ESCE",84777,5,0,147,4,0,346.910549504285,215.532655167855,558.369817620626,0,0,0,0.00409203615962212,0.00254234822142627,0.00658633612442793,0,0,0
2020-05-29,"Ceuta","ESCE",84777,2,0,149,4,0,346.907465062188,215.503043241644,558.436611871557,0,0,0,0.00409199977661616,0.00254199892944601,0.0065871240061757,0,0,0
2020-05-30,"Ceuta","ESCE",84777,3,0,152,4,0,348.804017917678,216.626846791582,561.630493715165,0,0,0,0.0041143708543317,0.00255525492517525,0.00662479792532368,0,0,0
2020-05-31,"Ceuta","ESCE",84777,1,0,153,4,0,345.826324385235,214.725335669149,556.971287366278,0,0,0,0.0040792470172952,0.00253282536146772,0.00656983954806466,0,0,0
2020-06-01,"Ceuta","ESCE",84777,4,0,157,4,0,349.438079488289,216.916786298585,562.920802396472,0,0,0,0.00412185002404295,0.00255867495073647,0.00664001795765918,0,0,0
2020-06-02,"Ceuta","ESCE",84777,2,1,159,5,1,435.556730480119,298.146222094875,636.297398416012,0,0,0,0.00513767567241256,0.00351682911750681,0.00750554275824825,0,0,0
2020-06-03,"Ceuta","ESCE",84777,4,0,163,5,1,439.55055032288,300.813388429354,642.274226216899,0,0,0,0.00518478538191821,0.00354829008374151,0.00757604333978436,0,0,0
2020-06-04,"Ceuta","ESCE",84777,0,0,163,5,1,432.598860938902,295.96107914661,632.318867822925,0,0,0,0.00510278567228024,0.00349105393145086,0.00745861339541297,0,0,0
2020-06-05,"Ceuta","ESCE",84777,0,0,163,5,1,425.73752464477,291.206967525834,622.417936736272,0,0,0,0.0050218517362583,0.00343497608462005,0.0073418254566247,0,0,0
2020-06-06,"Ceuta","ESCE",84777,0,0,163,5,1,419.273356283497,286.728084119621,613.090091362971,0,0,0,0.00494560265500663,0.00338214473406255,0.00723179743754758,0,0,0
2020-06-07,"Ceuta","ESCE",84777,0,0,163,5,1,413.379873757228,282.642758171839,604.589769548065,0,0,0,0.00487608518533597,0.00333395565037497,0.00713153059848857,0,0,0
2020-06-08,"Ceuta","ESCE",84777,0,0,163,5,1,408.105051060857,278.983423824502,596.987915691203,0,0,0,0.00481386521180104,0.0032907914154134,0.00704186177490596,0,0,0
2020-06-09,"Ceuta","ESCE",84777,0,0,163,5,0,403.428775129564,275.761157178754,590.201964147688,0,0,0,0.00475870548768609,0.00325278267901381,0.00696181705117766,0,0,0
2020-06-10,"Ceuta","ESCE",84777,0,0,163,5,0,399.301019569018,272.89014562105,584.269189589082,0,0,0,0.00471001591904666,0.0032189172254391,0.00689183610636237,0,0,0
2020-06-11,"Ceuta","ESCE",84777,0,0,163,5,0,395.662145002383,270.379234799022,578.996138901912,0,0,0,0.00466709302054075,0.00318929939487151,0.00682963703483153,0,0,0
2020-06-12,"Ceuta","ESCE",84777,0,0,163,5,0,392.452703886561,268.162517012954,574.349937133208,0,0,0,0.00462923556963045,0.00316315176301301,0.00677483205507635,0,0,0
2020-06-13,"Ceuta","ESCE",84777,0,0,163,5,0,389.617725919332,266.179611421557,570.299023053791,0,0,0,0.00459579515575371,0.00313976209846488,0.0067270488818169,0,0,0
2020-06-14,"Ceuta","ESCE",84777,0,0,163,5,0,387.10824057155,264.442889520644,566.67354599717,0,0,0,0.00456619413958444,0.00311927633108796,0.00668428401567842,0,0,0
2020-06-15,"Ceuta","ESCE",84777,0,0,163,5,0,384.881475698848,262.921733225054,563.413866625186,0,0,0,0.00453992799578716,0.00310133330060103,0.0066458339717752,0,0,0
2020-06-16,"Ceuta","ESCE",84777,0,0,163,5,0,382.900464494843,261.54669952114,560.5605652023,0,0,0,0.00451656067677369,0.00308511388137278,0.00661217742078984,0,0,0
2020-06-17,"Ceuta","ESCE",84777,0,0,163,5,0,381.133426107857,260.318317793584,558.01946527596,0,0,0,0.00449571730667347,0.00307062431784073,0.0065822034900499,0,0,0
2020-06-18,"Ceuta","ESCE",84777,0,0,163,5,0,379.55309696699,259.217922899999,555.750743642865,0,0,0,0.00447707629388855,0.00305764444247849,0.00655544243890283,0,0,0
2020-06-19,"Ceuta","ESCE",84777,0,0,163,5,0,378.136093976877,258.250172735989,553.67593389479,0,0,0,0.00446036181956046,0.00304622919820221,0.0065309687048939,0,0,0
