"date","country","region","population","p_cases","p_cases_recent"
"2020/03/20","CY","CY02",244900,0,0
"2020/03/21","CY","CY02",244900,0,0
"2020/03/23","CY","CY02",244900,0,0
"2020/03/24","CY","CY02",244900,0,0
"2020/03/25","CY","CY02",244900,0,0
"2020/03/27","CY","CY02",244900,0,0
"2020/03/28","CY","CY02",244900,0,0
"2020/03/29","CY","CY02",244900,0,0
"2020/03/30","CY","CY02",244900,0,0
"2020/03/31","CY","CY02",244900,0,0
"2020/04/01","CY","CY02",244900,0,0
"2020/04/02","CY","CY02",244900,0,0
"2020/04/03","CY","CY02",244900,0,0
"2020/04/04","CY","CY02",244900,0,0
"2020/04/05","CY","CY02",244900,0,0
"2020/04/06","CY","CY02",244900,0,0
"2020/04/07","CY","CY02",244900,0,0
"2020/04/08","CY","CY02",244900,0,0
"2020/04/09","CY","CY02",244900,0,0
"2020/04/11","CY","CY02",244900,0,0
"2020/04/12","CY","CY02",244900,0,0
"2020/04/14","CY","CY02",244900,0,0
"2020/04/15","CY","CY02",244900,0,0
"2020/04/17","CY","CY02",244900,0,0
"2020/04/18","CY","CY02",244900,0,0
"2020/04/20","CY","CY02",244900,0,0
"2020/04/22","CY","CY02",244900,0,0
"2020/04/23","CY","CY02",244900,0,0
"2020/04/24","CY","CY02",244900,0,0
"2020/04/25","CY","CY02",244900,0,0
"2020/05/04","CY","CY02",244900,0,0
"2020/05/05","CY","CY02",244900,0,0
"2020/05/06","CY","CY02",244900,0,0
"2020/05/11","CY","CY02",244900,0,0
"2020/05/27","CY","CY02",244900,0,0
"2020/06/02","CY","CY02",244900,0,0
"2020/07/13","CY","CY02",244900,0,NA
"2020/07/14","CY","CY02",244900,0,0
"2020/07/15","CY","CY02",244900,0,0
"2020/07/17","CY","CY02",244900,0,0
"2020/07/23","CY","CY02",244900,0,0
