"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLAI",103158,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLAN",607534,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLAP",226068,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLAR",957224,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLAT",286168,0,0,0,0,25,1,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLBI",1556805,0.00307692307692308,0.000714285714285714,0,0,325,7,0.00307692307692308,0.000714285714285714,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLCO",757586,0,0,0,0,20,2,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLLI",914555,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLLL",828708,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLLR",384837,0,0,NA,NA,10,2,0,0,NA,NA
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLMA",166533,0,0,NA,NA,20,1,0,0,NA,NA
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLML",1044950,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLNB",480609,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLRM",7112808,0.0308797127468582,0.0352646733111849,0.0114285714285714,0.0114285714285714,2785,30,0.0308797127468582,0.0352646733111849,0.0114285714285714,0.0114285714285714
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLTA",330558,0,0,0,0,0,0,0,0,0,0
"CL",2020-07-30,17574003,0,NA,60,2,0.0127706611347639,3285,0.00534560874955402,3155,0.0125415909798802,0.00524584622234617,"CLVS",1815902,0,0,NA,NA,100,1,0,0,NA,NA
