"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESAL",716820,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESGR",914678,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESH",521870,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESCA",1240155,0,0,0,0,20,1,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESJ",633564,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESMA",1661785,0.0679611650485437,0.0466666666666667,0.00970873786407767,0.00666666666666667,103,3,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0.0492424242424242,0.0791341991341991,0.000821018062397373,0.000454545454545455,1848,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0536675325091878,0.0799702747995145,0.000798548094373866,0.000442105263157895
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0.0492424242424242,0.0791341991341991,0.000821018062397373,0.000454545454545455,1848,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0536675325091878,0.0799702747995145,0.000798548094373866,0.000442105263157895
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAR","ESZ",964693,0.288461538461538,0.15,0,0,52,2,1319291,0.0492424242424242,0.0791341991341991,0.000821018062397373,0.000454545454545455,1848,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0536675325091878,0.0799702747995145,0.000798548094373866,0.000442105263157895
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESAS","ESO",1022800,0.0320404721753794,0.0292222222222222,0.000750750750750751,0.000454545454545455,1779,30,1022800,0,0,0,0,0,0,0.0320404721753794,0.0292222222222222,0.000750750750750751,0.000454545454545455,1779,1779,0.0320404721753794,0.0292222222222222,0.000750750750750751,0.000454545454545455
"ES",2020-05-21,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0557375853592935,16424,0.00174722180022512,16424,0.0626652953106188,0.00349101606144677,"ESCB","ESS",581078,0.0323699421965318,0.0342603550295858,0,0,1730,26,581078,0,0,0,0,0,0,0.0323699421965318,0.0342603550295858,0,0,1730,1730,0.0323699421965318,0.0342603550295858,0,0
