"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESAL",716820,0,0,0,0,0,0,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESGR",914678,0,0,0,0,0,0,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESH",521870,0.00833333333333333,0.025,0,0,120,2,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESCA",1240155,0,0,0,0,20,1,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESJ",633564,0,0,0,0,0,0,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESMA",1661785,0.0569105691056911,0.035,0.00813008130081301,0.005,123,4,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAN","ESSE",1942389,0.0105263157894737,0.00625,0,0,95,2,8414240,0.0375246872942725,0.0361477596477596,0.00201342281879195,0.00238683127572016,1519,30,0.0141864561443419,0.00990572603705147,0.00160566458224053,0.000987483718077925,358,358,0.033073389078143,0.0311426195131653,0.00193565113595476,0.00211993387261099
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0.0519693654266958,0.0808008658008658,0.000770416024653313,0.000434782608695652,1828,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0563661232805622,0.0815997365973725,0.000749106645248008,0.000422756706753006
"ES",2020-06-30,47026208,0.110439338976219,0.0104058272632674,2481,30,0.0532471553148387,16606,0.00199449292023555,16606,0.0606812103084933,0.00308782977280861,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0.0519693654266958,0.0808008658008658,0.000770416024653313,0.000434782608695652,1828,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0563661232805622,0.0815997365973725,0.000749106645248008,0.000422756706753006
