"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESAL",716820,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESGR",914678,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESH",521870,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESCA",1240155,0,0,0,0,20,1,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESJ",633564,0,0,0,0,0,0,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESMA",1661785,0.0679611650485437,0.0466666666666667,0.00970873786407767,0.00666666666666667,103,3,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.0327963176064442,0.0363076923076923,0.00117164616285882,0.00111111111111111,1738,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0310718487417993,0.0337761422147707,0.001249645639331,0.00113260692296284
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0.0492424242424242,0.0791341991341991,0.000821018062397373,0.000454545454545455,1848,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0536675325091878,0.0799702747995145,0.000798548094373866,0.000442105263157895
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0.0492424242424242,0.0791341991341991,0.000821018062397373,0.000454545454545455,1848,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0536675325091878,0.0799702747995145,0.000798548094373866,0.000442105263157895
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAR","ESZ",964693,0.288461538461538,0.15,0,0,52,2,1319291,0.0492424242424242,0.0791341991341991,0.000821018062397373,0.000454545454545455,1848,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0536675325091878,0.0799702747995145,0.000798548094373866,0.000442105263157895
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESAS","ESO",1022800,0.0320404721753794,0.0292222222222222,0.000750750750750751,0.000454545454545455,1779,30,1022800,0,0,0,0,0,0,0.0320404721753794,0.0292222222222222,0.000750750750750751,0.000454545454545455,1779,1779,0.0320404721753794,0.0292222222222222,0.000750750750750751,0.000454545454545455
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESCB","ESS",581078,0.0323699421965318,0.0342603550295858,0,0,1730,26,581078,0,0,0,0,0,0,0.0323699421965318,0.0342603550295858,0,0,1730,1730,0.0323699421965318,0.0342603550295858,0,0
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESCE","ESCE",84777,0,0,0,0,100,1,84777,0,0,0,0,100,1,0,0,0,0,100,100,0,0,0,0
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESCL","ESAV",157640,0,0,0,0,0,0,2399548,0.0573500329597891,0.0646467356173239,0.00066577896138482,0.00114942528735632,1517,30,0.0285364785367911,0.0285364785367911,0.00073877246881496,0.00073877246881496,95,95,0.0556519636854809,0.0625186497471932,0.000670080687939326,0.00112522428378223
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESCL","ESLE",460001,0,0,0,0,0,0,2399548,0.0573500329597891,0.0646467356173239,0.00066577896138482,0.00114942528735632,1517,30,0.0285364785367911,0.0285364785367911,0.00073877246881496,0.00073877246881496,95,95,0.0556519636854809,0.0625186497471932,0.000670080687939326,0.00112522428378223
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESCL","ESP",160980,0,0,0,0,0,0,2399548,0.0573500329597891,0.0646467356173239,0.00066577896138482,0.00114942528735632,1517,30,0.0285364785367911,0.0285364785367911,0.00073877246881496,0.00073877246881496,95,95,0.0556519636854809,0.0625186497471932,0.000670080687939326,0.00112522428378223
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESCL","ESSG",153129,0.05,0.05,0,0,20,1,2399548,0.0573500329597891,0.0646467356173239,0.00066577896138482,0.00114942528735632,1517,30,0.0285364785367911,0.0285364785367911,0.00073877246881496,0.00073877246881496,95,95,0.0556519636854809,0.0625186497471932,0.000670080687939326,0.00112522428378223
"ES",2020-05-18,47026208,0.106757728253055,0.015220700152207,2782,30,0.0531693706180683,16492,0.00179829984154956,16492,0.0609042886911478,0.00373568272337217,"ESCL","ESSA",330119,0,0,0,0,5,1,2399548,0.0573500329597891,0.0646467356173239,0.00066577896138482,0.00114942528735632,1517,30,0.0285364785367911,0.0285364785367911,0.00073877246881496,0.00073877246881496,95,95,0.0556519636854809,0.0625186497471932,0.000670080687939326,0.00112522428378223
