"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECA",881394,0,0,NA,NA,394,8,0,0,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECB",209933,0,0,NA,NA,20,2,0,0,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECC",186869,0,0,NA,NA,158,5,0,0,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECD",161338,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECE",643654,0,0,NA,NA,10,1,0,0,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECF",281396,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECG",4387434,0.15,0.155555555555556,NA,NA,80,3,0.15,0.155555555555556,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECH",524004,0.0188679245283019,0.0144927536231884,NA,NA,53,3,0.0188679245283019,0.0144927536231884,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECI",476257,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECL",521154,0.00256410256410256,0.0025,NA,NA,780,12,0.00256410256410256,0.0025,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECM",1562079,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECN",133705,0.0333333333333333,0.0333333333333333,NA,NA,30,1,0.0333333333333333,0.0333333333333333,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECO",715751,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECP",3228233,0.0295384615384615,0.0263888888888889,NA,NA,3250,30,0.0295384615384615,0.0263888888888889,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECR",921763,0,0,NA,NA,30,1,0,0,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECS",196535,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECSD",458580,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECSE",401178,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECT",590600,0.0252742012398665,0.0442460317460317,NA,NA,2097,30,0.0252742012398665,0.0442460317460317,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECU",230503,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECW",33042,0,0,0,0,0,0,0,0,0,0
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECX",488716,0.0701754385964912,0.0541666666666667,NA,NA,171,8,0.0701754385964912,0.0541666666666667,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECY",114202,0.166666666666667,0.166666666666667,NA,NA,6,1,0.166666666666667,0.166666666666667,NA,NA
"EC",2020-06-24,17468736,0.0232323232323232,NA,1980,18,0.049316206933421,7094,0,0,0.0436245505825092,0,"ECZ",120416,0.2,0.15,NA,NA,15,2,0.2,0.15,NA,NA
