"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECA",881394,0,0,NA,NA,355,6,0,0,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECB",209933,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECC",186869,0,0,NA,NA,128,3,0,0,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECD",161338,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECE",643654,0,0,NA,NA,10,1,0,0,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECF",281396,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECG",4387434,0.1,0.1,NA,NA,30,1,0.1,0.1,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECH",524004,0,0,NA,NA,20,1,0,0,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECI",476257,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECL",521154,0.0048780487804878,0.00428571428571429,NA,NA,410,7,0.0048780487804878,0.00428571428571429,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECM",1562079,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECN",133705,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECO",715751,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECP",3228233,0.00302571860816944,0.00266666666666667,NA,NA,2644,30,0.00302571860816944,0.00266666666666667,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECR",921763,0,0,NA,NA,30,1,0,0,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECS",196535,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECSD",458580,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECSE",401178,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECT",590600,0.0169172932330827,0.0103478260869565,NA,NA,2128,30,0.0169172932330827,0.0103478260869565,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECU",230503,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECW",33042,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECX",488716,0,0,NA,NA,16,2,0,0,NA,NA
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECY",114202,0,0,0,0,0,0,0,0,0,0
"EC",2020-04-08,17468736,0.0105882352941176,NA,850,7,0.0263925616986376,5771,0,0,0.024363611775085,0,"ECZ",120416,0,0,0,0,0,0,0,0,0,0
