"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT01",714200,0,0,0,0,NA,NA,0,0,145,3,0,0,0,0,NA,NA,0,0
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT02",152758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT03",848185,0.00533333333333333,0.0144736842105263,0,0,0,0,0,0,1500,19,0.00533333333333333,0.0144736842105263,0,0,0,0,0,0
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT04",136252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT05",196264,0,0,NA,NA,NA,NA,NA,NA,40,1,0,0,NA,NA,NA,NA,NA,NA
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT06",430104,0.0333333333333333,0.02,0,0,NA,NA,0,0,120,2,0.0333333333333333,0.02,0,0,NA,NA,0,0
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT07",166706,0,0,0,0,0,0,0,0,150,2,0,0,0,0,0,0,0,0
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT08",451006,0,0,NA,NA,NA,NA,NA,NA,220,5,0,0,NA,NA,NA,NA,NA,NA
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT09",160939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-01,10561097,0.03,NA,NA,NA,1000,10,0.0126044537791633,3847,0.004387669516242,0,0.00264629931024323,3847,0.016193384297182,0.00348243545058448,0,0.00210033287528486,"PT10",470930,0.0129032258064516,0.0133333333333333,0,0,NA,NA,0.01,0.01,310,6,0.0129032258064516,0.0133333333333333,0,0,NA,NA,0.01,0.01
