"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",1.98393177277882,0,29.8593187194562,1.98393177277882,1.98393177277882,1.98393177277882,"CO",50339443,1,0,1,0,1,0,1,1,1.9865138356815e-08,1.9865138356815e-08,1.9865138356815e-08,1.9865138356815e-08,0,1200,0,2020-03-07
"2",2.21511857661327,0,32.6649485408925,2.21511857661327,2.21511857661327,2.21511857661327,"CO",50339443,2,0,3,0,3,0,3,3,5.95954150704449e-08,3.97302767136299e-08,5.95954150704449e-08,5.95954150704449e-08,0,1200,0,2020-03-10
"3",2.38399378488909,0,32.0244265008049,2.38399378488909,2.38399378488909,2.38399378488909,"CO",50339443,6,0,9,0,9,0,9,9,1.78786245211335e-07,1.1919083014089e-07,1.78786245211335e-07,1.78786245211335e-07,0,1200,0,2020-03-12
"4",2.56571604680603,0,30.2123477270847,2.56571604680603,2.56571604680603,2.56571604680603,"CO",50339443,7,0,16,0,16,0,16,16,3.17842213709039e-07,1.39055968497705e-07,3.17842213709039e-07,3.17842213709039e-07,0,1200,0,2020-03-14
"5",2.66169608452699,0,33.1227092897507,2.66169608452699,2.66169608452699,2.66169608452699,"CO",50339443,18,0,34,0,34,0,34,34,6.75414704131708e-07,3.57572490422669e-07,6.75414704131708e-07,6.75414704131708e-07,0,1200,0,2020-03-15
"6",2.76125832869948,0,33.73563384585,2.76125832869948,2.76125832869948,2.76125832869948,"CO",50339443,11,0,45,0,45,0,45,45,8.93931226056673e-07,2.18516521924964e-07,8.93931226056673e-07,8.93931226056673e-07,0,1200,0,2020-03-16
"7",2.86453584499677,0,34.3454123759166,2.86453584499677,2.86453584499677,2.86453584499677,"CO",50339443,12,0,57,0,57,0,57,57,1.13231288633845e-06,2.38381660281779e-07,1.13231288633845e-06,1.13231288633845e-06,0,1200,0,2020-03-17
"8",2.97166659392047,0,32.1829715251373,2.97166659392047,2.97166659392047,2.97166659392047,"CO",50339443,8,0,64,0,65,0,65,65,1.29123399319297e-06,1.5892110685452e-07,1.29123399319297e-06,1.29123399319297e-06,0,1200,0,2020-03-18
"9",3.0827936071915,0,34.9676737987065,3.0827936071915,3.0827936071915,3.0827936071915,"CO",50339443,37,0,99,0,102,0,102,102,2.02624411239513e-06,7.35010119202153e-07,2.02624411239513e-06,2.02624411239513e-06,0,1200,0,2020-03-19
"10",3.19806517021674,0,35.9361741068002,3.19806517021674,3.19806517021674,3.19806517021674,"CO",50339443,26,0,119,0,128,0,128,128,2.54273770967231e-06,5.16493597277189e-07,2.54273770967231e-06,2.54273770967231e-06,0,1200,0,2020-03-20
"11",3.31763501081913,0,31.8219011992881,3.31763501081913,3.31763501081913,3.31763501081913,"CO",50339443,30,0,142,0,158,0,158,158,3.13869186037676e-06,5.95954150704449e-07,3.13869186037676e-06,3.13869186037676e-06,0,1200,0,2020-03-21
"12",3.44166249661008,0,36.22675713013,3.44166249661008,3.44166249661008,3.44166249661008,"CO",50339443,52,1,176,1,210,1,210,210,4.17167905493114e-06,1.03298719455438e-06,4.17167905493114e-06,4.17167905493114e-06,1,1200,0,2020-03-22
"13",3.57031283042531,0,34.679114239671,3.57031283042531,3.57031283042531,3.57031283042531,"CO",50339443,25,1,190,2,235,2,234,235,4.66830751385151e-06,4.96628458920374e-07,4.6484423754947e-06,4.66830751385151e-06,1,1200,0,2020-03-23
"14",3.70375726525578,0,32.987080009313,3.70375726525578,3.70375726525578,3.70375726525578,"CO",50339443,71,1,249,3,306,3,303,306,6.07873233718538e-06,1.41042482333386e-06,6.01913692211493e-06,6.07873233718538e-06,1,1200,0,2020-03-24
"15",3.84217331795298,0,36.9785720259601,3.84217331795298,3.84217331795298,3.84217331795298,"CO",50339443,72,0,313,3,378,3,369,378,7.50902229887605e-06,1.43028996169068e-06,7.33023605366472e-06,7.50902229887605e-06,0,1200,0,2020-03-25
"16",3.98574499222762,0,32.2461534161723,3.98574499222762,3.98574499222762,3.98574499222762,"CO",50339443,92,1,368,4,470,4,454,470,9.33661502770303e-06,1.82759272882698e-06,9.01877281399399e-06,9.33661502770303e-06,1,1200,0,2020-03-26
"17",4.13466300911873,0,32.508161054088,4.13466300911873,4.13466300911873,4.13466300911873,"CO",50339443,21,2,363,6,491,6,457,491,9.75378293319614e-06,4.17167905493114e-07,9.07836822906443e-06,9.75378293319614e-06,2,1200,0,2020-03-27
"18",4.28912504514713,0,35.120848415394,4.28912504514713,4.28912504514713,4.28912504514713,"CO",50339443,48,0,381,6,539,6,494,539,1.07073095743233e-05,9.53526641127118e-07,9.81337834826659e-06,1.07073095743233e-05,0,1200,0,2020-03-28
"19",4.44933597837026,0,34.2993803575371,4.44933597837026,4.44933597837026,4.44933597837026,"CO",50339443,69,0,398,5,608,6,551,607,1.20780041209435e-05,1.37069454662023e-06,1.0945691234605e-05,1.20581389825867e-05,0,1200,0,2020-03-29
"20",4.61550814255804,0,34.6046175213729,4.61550814255804,4.61550814255804,4.61550814255804,"CO",50339443,94,4,467,8,702,10,637,699,1.39453271264841e-05,1.86732300554061e-06,1.26540931332911e-05,1.38857317114137e-05,4,1200,0,2020-03-30
"21",4.78786158971245,0,35.8287553621498,4.78786158971245,4.78786158971245,4.78786158971245,"CO",50339443,96,4,492,11,798,14,696,789,1.58523804087383e-05,1.90705328225424e-06,1.38261362963432e-05,1.5673594163527e-05,4,1200,0,2020-03-31
"22",4.96662436153975,0,34.5572602156003,4.96662436153975,4.96662436153975,4.96662436153975,"CO",50339443,108,2,528,13,906,16,778,890,1.79978153512743e-05,2.14543494253601e-06,1.5455077641602e-05,1.76799731375653e-05,2,1200,0,2020-04-01
"23",5.15203276821024,0,36.0948063582614,5.15203276821024,5.15203276821024,5.15203276821024,"CO",50339443,159,1,595,13,1065,17,907,1031,2.11563723500079e-05,3.15855699873358e-06,1.80176804896312e-05,2.04809576458762e-05,1,1200,0,2020-04-02
"24",5.34433167836237,0,35.890420542674,5.34433167836237,5.34433167836237,5.34433167836237,"CO",50339443,96,2,670,13,1161,19,951,1116,2.30634256322622e-05,1.90705328225424e-06,1.8891746577331e-05,2.21694944062055e-05,2,1200,0,2020-04-03
"25",5.54377481690683,0,37.9845621115881,5.54377481690683,5.54377481690683,5.54377481690683,"CO",50339443,106,6,728,19,1267,25,1032,1210,2.51691302980845e-05,2.10570466582239e-06,2.0500822784233e-05,2.40368174117461e-05,6,1200,0,2020-04-04
"26",5.75062507267163,0,34.4034281050853,5.75062507267163,5.75062507267163,5.75062507267163,"CO",50339443,139,7,798,26,1406,32,1100,1341,2.79303845296818e-05,2.76125423159728e-06,2.18516521924964e-05,2.66391505364889e-05,7,1200,0,2020-04-05
"27",5.96515481576203,0,37.8024979138581,5.96515481576203,5.96515481576203,5.96515481576203,"CO",50339443,79,3,783,25,1485,35,1107,1383,2.94997304598702e-05,1.56934593018838e-06,2.19907081609942e-05,2.74734863474751e-05,3,1200,0,2020-04-06
"28",6.18764622486549,0,38.824681491416,6.18764622486549,6.18764622486549,6.18764622486549,"CO",50339443,94,11,781,32,1579,46,1109,1451,3.13670534654108e-05,1.86732300554061e-06,2.20304384377078e-05,2.88243157557385e-05,11,1200,0,2020-04-07
"29",6.41839162473098,0,38.4812004597882,6.41839162473098,6.41839162473098,6.41839162473098,"CO",50339443,201,4,874,34,1780,50,1289,1622,3.53599462751306e-05,3.99289280971981e-06,2.56061633419345e-05,3.22212544147539e-05,4,1200,0,2020-04-08
